Institute,Academic Program Name,quota,seat type,Gender,opening rank,closing rank
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Female-only (including Supernumerary) ,5425.0,7356.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,1994.0,2464.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Female-only (including Supernumerary) ,2894.0,3108.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,28690.0,41353.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Female-only (including Supernumerary) ,43819.0,50222.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Gender-Neutral ,2412.0,2412.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,6646.0,7237.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Female-only (including Supernumerary) ,8257.0,8257.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,11867.0,16157.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Female-only (including Supernumerary) ,20153.0,20662.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,5818.0,7511.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Female-only (including Supernumerary) ,5674.0,9237.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,2739.0,2964.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Female-only (including Supernumerary) ,4155.0,4155.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,41026.0,49439.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, Bachelor of Technology) ",AI ,OPEN ,Female-only (including Supernumerary) ,43821.0,55789.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Gender-Neutral ,3322.0,3322.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,8065.0,8414.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, Bachelor of Technology) ",AI ,EWS ,Female-only (including Supernumerary) ,10027.0,10027.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,16022.0,18176.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Female-only (including Supernumerary) ,21409.0,22444.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,7825.0,9556.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, Bachelor of Technology) ",AI ,SC ,Female-only (including Supernumerary) ,11116.0,11422.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,3466.0,3818.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, Bachelor of Technology) ",AI ,ST ,Female-only (including Supernumerary) ,4862.0,4862.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,40493.0,50509.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Female-only (including Supernumerary) ,44722.0,52943.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,8163.0,8512.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Female-only (including Supernumerary) ,9021.0,9469.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,15819.0,18624.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Female-only (including Supernumerary) ,20233.0,21886.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,9487.0,10707.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Female-only (including Supernumerary) ,10674.0,11636.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,4051.0,4697.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Female-only (including Supernumerary) ,5014.0,5132.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,37547.0,47179.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,7705.0,8361.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,16738.0,18235.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,9058.0,10255.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,4416.0,4768.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,46236.0,55833.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Female-only (including Supernumerary) ,57045.0,67091.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,9143.0,9513.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Female-only (including Supernumerary) ,10977.0,11091.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,17234.0,19882.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Female-only (including Supernumerary) ,22255.0,23856.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,10383.0,11358.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Female-only (including Supernumerary) ,10921.0,12681.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,4614.0,5242.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Female-only (including Supernumerary) ,5118.0,5504.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Electronics and Communication Engineering with specialization in VLSI and Embedded Systems (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,45745.0,56550.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Electronics and Communication Engineering with specialization in VLSI and Embedded Systems (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,9255.0,9658.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Electronics and Communication Engineering with specialization in VLSI and Embedded Systems (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,18010.0,20128.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Electronics and Communication Engineering with specialization in VLSI and Embedded Systems (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,9682.0,11176.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Electronics and Communication Engineering with specialization in VLSI and Embedded Systems (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,4799.0,5349.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,10666.0,29303.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Female-only (including Supernumerary) ,15479.0,32237.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Gender-Neutral ,827.0,827.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Female-only (including Supernumerary) ,1710.0,1710.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,4678.0,5173.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Female-only (including Supernumerary) ,6191.0,6443.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,7941.0,11994.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Female-only (including Supernumerary) ,13035.0,15906.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,1360.0,5985.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Female-only (including Supernumerary) ,6241.0,8427.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,1400.0,2170.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Female-only (including Supernumerary) ,3086.0,3293.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,11247.0,36702.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Female-only (including Supernumerary) ,38757.0,41732.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Gender-Neutral ,1699.0,1699.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,6227.0,6710.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Female-only (including Supernumerary) ,7134.0,7703.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,10675.0,15120.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Female-only (including Supernumerary) ,16099.0,17553.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL (PwD) ,Gender-Neutral ,1104.0,1104.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL (PwD) ,Female-only (including Supernumerary) ,1178.0,1178.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,5644.0,7890.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Female-only (including Supernumerary) ,8674.0,9822.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,2387.0,3408.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Female-only (including Supernumerary) ,1183.0,3853.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,7341.0,9824.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, Bachelor of Technology) ",AI ,OPEN ,Female-only (including Supernumerary) ,10857.0,13117.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Gender-Neutral ,482.0,482.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,1459.0,1639.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,2778.0,4262.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Female-only (including Supernumerary) ,6458.0,7118.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, Bachelor of Technology) ",AI ,OBC-NCL (PwD) ,Gender-Neutral ,403.0,403.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,2211.0,3139.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, Bachelor of Technology) ",AI ,SC ,Female-only (including Supernumerary) ,4672.0,5463.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,1202.0,1776.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, Bachelor of Technology) ",AI ,ST ,Female-only (including Supernumerary) ,2783.0,2783.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,6127.0,9384.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology) ",AI ,OPEN ,Female-only (including Supernumerary) ,9235.0,14286.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Gender-Neutral ,230.0,230.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,1422.0,1575.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology) ",AI ,EWS ,Female-only (including Supernumerary) ,2265.0,2265.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,2935.0,4064.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Female-only (including Supernumerary) ,7134.0,8046.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology) ",AI ,OBC-NCL (PwD) ,Gender-Neutral ,264.0,264.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,1362.0,3240.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology) ",AI ,SC ,Female-only (including Supernumerary) ,5200.0,5200.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology) ",AI ,SC (PwD) ,Female-only (including Supernumerary) ,170.0,170.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,922.0,1751.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology) ",AI ,ST ,Female-only (including Supernumerary) ,1822.0,1822.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,9303.0,11380.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, Bachelor of Technology) ",AI ,OPEN ,Female-only (including Supernumerary) ,17888.0,18827.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Gender-Neutral ,528.0,528.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,1666.0,1857.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, Bachelor of Technology) ",AI ,EWS ,Female-only (including Supernumerary) ,2928.0,2928.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,3472.0,4884.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Female-only (including Supernumerary) ,8180.0,8268.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, Bachelor of Technology) ",AI ,OBC-NCL (PwD) ,Gender-Neutral ,437.0,437.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, Bachelor of Technology) ",AI ,OBC-NCL (PwD) ,Female-only (including Supernumerary) ,1035.0,1035.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,2599.0,3888.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, Bachelor of Technology) ",AI ,SC ,Female-only (including Supernumerary) ,5190.0,6157.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,2110.0,2255.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, Bachelor of Technology) ",AI ,ST ,Female-only (including Supernumerary) ,3442.0,3442.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,5814.0,11494.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, Bachelor of Technology) ",AI ,OPEN ,Female-only (including Supernumerary) ,16257.0,18522.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Gender-Neutral ,648.0,648.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Female-only (including Supernumerary) ,1927.0,1927.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,1786.0,2055.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, Bachelor of Technology) ",AI ,EWS ,Female-only (including Supernumerary) ,3019.0,3019.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,4116.0,4959.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Female-only (including Supernumerary) ,8960.0,9152.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, Bachelor of Technology) ",AI ,OBC-NCL (PwD) ,Gender-Neutral ,630.0,630.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,3523.0,4019.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, Bachelor of Technology) ",AI ,SC ,Female-only (including Supernumerary) ,5519.0,6111.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,2061.0,2178.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, Bachelor of Technology) ",AI ,ST ,Female-only (including Supernumerary) ,3716.0,3716.0
Indian Institute of Information Technology(IIIT) Dharwad ,"Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,24106.0,37419.0
Indian Institute of Information Technology(IIIT) Dharwad ,"Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Female-only (including Supernumerary) ,20028.0,39855.0
Indian Institute of Information Technology(IIIT) Dharwad ,"Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Gender-Neutral ,601.0,1246.0
Indian Institute of Information Technology(IIIT) Dharwad ,"Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,6032.0,6763.0
Indian Institute of Information Technology(IIIT) Dharwad ,"Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Female-only (including Supernumerary) ,6713.0,7570.0
Indian Institute of Information Technology(IIIT) Dharwad ,"Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,EWS (PwD) ,Gender-Neutral ,308.0,308.0
Indian Institute of Information Technology(IIIT) Dharwad ,"Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,11172.0,15972.0
Indian Institute of Information Technology(IIIT) Dharwad ,"Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Female-only (including Supernumerary) ,14252.0,17907.0
Indian Institute of Information Technology(IIIT) Dharwad ,"Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL (PwD) ,Gender-Neutral ,519.0,785.0
Indian Institute of Information Technology(IIIT) Dharwad ,"Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,2716.0,9390.0
Indian Institute of Information Technology(IIIT) Dharwad ,"Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Female-only (including Supernumerary) ,6796.0,9769.0
Indian Institute of Information Technology(IIIT) Dharwad ,"Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,SC (PwD) ,Gender-Neutral ,99.0,99.0
Indian Institute of Information Technology(IIIT) Dharwad ,"Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,2789.0,3974.0
Indian Institute of Information Technology(IIIT) Dharwad ,"Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Female-only (including Supernumerary) ,1812.0,2087.0
Indian Institute of Information Technology(IIIT) Dharwad ,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,28213.0,39077.0
Indian Institute of Information Technology(IIIT) Dharwad ,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology) ",AI ,OPEN ,Female-only (including Supernumerary) ,37154.0,41400.0
Indian Institute of Information Technology(IIIT) Dharwad ,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Gender-Neutral ,448.0,990.0
Indian Institute of Information Technology(IIIT) Dharwad ,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,6641.0,6996.0
Indian Institute of Information Technology(IIIT) Dharwad ,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology) ",AI ,EWS ,Female-only (including Supernumerary) ,6913.0,7668.0
Indian Institute of Information Technology(IIIT) Dharwad ,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology) ",AI ,EWS (PwD) ,Gender-Neutral ,223.0,373.0
Indian Institute of Information Technology(IIIT) Dharwad ,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,12624.0,16643.0
Indian Institute of Information Technology(IIIT) Dharwad ,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Female-only (including Supernumerary) ,17328.0,18574.0
